Wavelength,Ethanol_1,Ethanol_2,Ethanol_3,1:0_1,1:0_2,1:0_3,.9:.1_1,.9:.1_3,0.7:0.3_1,0.7:0.3_2,0.7:0.3_3,0.5:0.5_1,0.5:0.5_2,0.5:0.5_3,0.3:0.7_1,0.3:0.7_2,0.3:0.7_3,0.1:0.9_1,0.1:0.9_2,0.1:0.9_3,0:1_1,0:1_2,0:1_3
628.9799805,0.034429334,0.008359177,-0.025114691,0.9799034,0.531354129,0.399099886,0.151175395,0.449640304,13.23102379,13.23099327,14.15018368,25.8891468,24.34890747,24.8747406,16.24632835,16.43055725,15.84203339,8.61772728,8.690983772,8.318634987,0.102716863,0.017274139,0.02597785
630,0.06804052,0.025466895,0.042363185,0.195959821,0.380804002,0.400391877,0.4581348,0.492022187,13.96192741,14.2033844,15.27385902,21.71385193,24.33320808,22.71414566,15.68482399,14.50949192,14.13535118,7.928719044,8.017802238,7.785835266,0.092984721,0.017122995,0.08698754
631.0100098,0.068105392,0.193264321,0.066364154,0.562698245,0.580759764,0.489720076,0.383314729,0.420584083,13.25789833,14.02206993,12.87904453,22.51690483,23.59910202,23.82626915,13.99904251,16.17250633,15.20498943,8.395828247,7.937962055,7.856293678,0.094750807,0.093905531,0.129256859
632.0200195,0.042784411,0.093475416,0.05049485,0.398350149,0.531664014,0.377941638,0.306897521,0.442040682,12.82356262,12.01961899,12.50589943,21.78432274,21.6354847,21.2401123,15.16711235,14.91367722,15.65356922,7.880460262,7.08140707,7.619453907,0.119107373,0.21926865,0.113205902
633.039978,0.069115669,0.025010839,0.051126052,0.829017341,0.499113172,0.520473361,0.322756022,0.310299367,12.63311386,13.37985229,13.21612072,21.64056015,21.29765892,23.17167091,13.85131645,13.06997204,13.74335003,6.89782095,6.890596867,7.66102314,0.059856687,0.033749294,0.059797373
634.0499878,0.008770776,0,0.024867991,0.637925506,0.530660927,0.534178972,0.223896667,0.441341311,12.45607662,13.22337818,12.02515507,21.74077988,20.58963013,20.72556305,15.13570786,13.4933672,14.48089504,6.929470539,6.930751324,6.745855808,0.333760768,0.008430495,0.045592982
635.0700073,-0.03456261,0.008411136,0.0083661,0.424491435,0.466998756,0.222254515,0.374362946,0.394781709,10.8946991,12.58668995,11.23753357,21.3137207,20.88453102,18.85907555,12.78158474,13.44996643,13.69497013,7.549451828,6.033170223,6.902958393,0.106790066,0.135035902,0.052861575
635.9400024,0.128212795,0.042431492,-0.01654903,0.324174017,0.559741616,0.532463372,0.429947972,0.584489226,12.4580946,11.30410385,11.82976151,20.16874123,19.99605751,21.1288414,14.08474922,13.26054382,12.81425285,6.432228088,6.893900871,6.856711864,0.052265719,0.069002993,0.145006642
636.9500122,0.061044209,0.017213333,-0.008527185,0.531869233,0.593300819,0.46895355,0.741002739,0.716807842,10.43966389,11.8966608,11.56267834,19.38871765,18.71062279,19.48308182,12.12420464,12.15376186,12.06513214,6.65398407,6.536445618,6.828586102,0.145838872,0.05906425,0.060414616
637.9699707,0.132863298,0.059585117,-0.050446451,0.386757433,0.588917911,0.735596001,0.32022652,0.29095912,10.69349194,9.16103363,12.1976738,19.43056488,19.15421104,17.29671288,13.70627403,11.64217758,12.31333542,6.142983437,6.164849758,6.968129635,-0.017905744,-0.008697241,0
638.9799805,-0.025925318,0.017291464,0.067173831,0.638124585,0.455823779,0.323152572,0.332121253,0.358621895,10.98375511,10.7902956,11.18586159,18.56759453,18.42199135,17.06120491,11.68404484,11.38885593,12.31862831,6.830934525,6.058541298,6.368330479,0.120733373,0.104784273,0.096370339
640,0.017495822,0.017019827,-0.025190396,0.423494428,0.256362051,0.546101511,0.335500121,0.439128071,10.87669086,10.6369381,9.950163841,18.96168709,16.92147636,18.71666908,12.58792686,11.53977013,12.53109741,6.753976345,5.806768417,6.397862911,0.025623724,0.084693372,0.076583363
641.0100098,-0.00865007,0.04212087,0.025146058,0.182030946,0.525314152,0.223411769,0.236806482,0.194866166,9.5327425,10.19447041,9.699859619,17.68960381,16.61075401,18.08772469,11.21437359,11.92414188,11.72069359,6.452486038,6.123533249,6.186012268,-0.008865169,0.084171541,0.130303353
642.0200195,0.060704343,0.042485576,-0.02526252,0.302401573,0.474747747,0.642227292,0.284197778,0.299319267,10.68976498,10.29513264,10.12879467,18.61973381,18.12178612,17.40406418,11.09735775,11.20140171,11.78685665,5.796455383,6.343864441,5.855674267,0.166971311,-0.00852515,0.087133817
643.039978,-0.070470296,0.008390881,0.041938569,0.439612448,0.495178521,0.363715082,0.387714505,0.308320105,9.63895607,8.980436325,9.658133507,14.42567062,15.56351471,17.97013092,11.23853207,10.71586227,11.78269577,5.858205795,5.2128582,5.579329014,0.145838872,0.017059607,0.070145905
644.0499878,0,0.008575226,0.074809238,0.565692008,0.394876897,0.646034837,0.291130811,0.305650175,8.857640266,9.463212967,9.689539909,16.38187981,16.47348595,16.13456345,10.85592842,11.45519447,11.40109444,5.580701351,5.399362087,5.211164474,0.097930111,0.077344172,0.017518044
645.0700073,0,0.017136639,0.041264679,0.334686011,0.372391105,0.396565378,0.289275557,0.327299506,8.971959114,8.26495266,9.73371315,14.78172112,14.79305077,13.96074677,10.07871056,11.21381474,10.39883423,4.933705807,5.625549316,5.589194298,0.060895514,0.154876024,0.113151714
645.9400024,-0.008642967,0.01743269,0.067467846,0.534943938,0.395647854,0.365258694,0.160948753,0.311637044,8.254307747,7.744855881,9.674152374,13.71519089,14.67311954,15.21121025,9.667817116,10.23138809,10.74803257,5.253295898,4.558623314,5.167459011,0.115120649,0.025454361,-0.035683066
646.9500122,0.008684778,-0.008681687,0.016768254,0.424246103,0.28244099,0.412175834,0.391296208,0.158177793,8.971687317,8.448195457,7.71439743,13.98300838,14.83697319,14.00974083,10.02233696,10.23280048,9.021725655,5.934894085,4.997237682,4.980257988,0.098141558,0.04265156,0.179317519
647.9699707,0.06945771,0.025570652,-0.033505891,0.313718826,0.496954024,0.174340561,0.350769103,0.329743743,8.115305901,8.412962914,8.146449089,14.86922455,13.9744091,14.15650845,9.930841446,9.828865051,9.689777374,4.022074699,5.247041225,4.440196991,0.097841263,0.034216404,0.050343595
648.9799805,0.017570678,0.025097672,0,0.386720359,0.251284599,0.543249726,0.269573569,0.304844499,8.261646271,8.324774742,8.302186012,14.65750885,14.70427322,14.05519676,8.78500843,9.910427094,8.469873428,4.100795746,4.741012573,4.424102783,0.106745422,0.101242751,0.049914312
650,0.026260505,-0.050079294,0,0.505595207,0.284169108,0.175246447,0.243834764,0.465717971,7.306898117,7.880895615,8.591079712,13.61363792,14.1215086,13.96613121,9.014755249,10.28286171,7.870557785,4.5507617,4.069962978,4.339363575,0.121703148,0.115320303,0.101860657
651.0100098,0.026364356,0.085404389,0.058204796,0.287807435,0.466489106,0.403766215,0.24620086,0.422413766,7.301267147,7.709512711,7.14058876,12.79942703,13.1427536,13.78848362,8.505605698,9.514123917,7.387683868,4.522825241,4.469377518,4.319012165,0.10279429,0.083553359,0.025224073
652.0200195,0.043825049,-0.068936989,0,0.355441213,0.302184612,0.400878459,0.37074399,0.354888588,6.290856838,7.085602283,7.290690899,12.58612728,13.51974201,13.89800072,8.009811401,8.741562843,7.497340202,3.589456081,4.832528114,4.579186916,0.052776482,0.041598376,-0.008586196
653.039978,0.03525316,-0.016723948,0.04135786,0.248194173,0.209068343,0.350152314,0.349194706,0.264669985,7.259143829,8.281356812,7.996831894,12.56978416,11.93089867,12.48350716,8.576403618,7.764761448,8.692660332,4.35584259,4.554098606,4.06186676,0.095177934,0.11610838,0.099338569
654.0499878,-0.017448962,0.016925342,0.016530702,0.315258503,0.322938234,0.532341957,0.434433907,0.282800585,7.177577972,6.340965271,7.143780708,13.12534904,10.88253307,11.14550018,8.909696579,7.685397625,6.541514874,4.858053684,4.409528732,3.672674179,0.098596349,0.118121527,0.016874932
655.0700073,0.017275482,0.025615847,0.016883479,0.178770572,0.320531756,0.282194406,0.259646714,0.151330441,7.230398178,7.521719933,6.755417824,12.3360548,11.08268642,12.69643688,8.082792282,7.405757904,7.399291992,4.185386181,4.359197617,4.670980453,0.025997661,0.067404747,0.008486443
655.9400024,0.043327183,0.034146592,0.025064332,0.288485199,0.536136508,0.352641195,0.229656279,0.26696521,7.292156696,6.54336834,6.73940134,12.28290844,11.87562752,11.02351379,8.306232452,6.83291769,6.961538792,3.343773842,4.748133659,3.320828438,0.050712511,0.136023194,0.083605751
656.9500122,0.051947601,-0.052449845,-0.008577728,0.202632532,0.352233678,0.327586204,0.280450076,0.444486231,6.066298485,7.248606682,5.627849102,11.81042099,11.07123566,11.88378429,8.627923012,7.373202801,7.41806078,4.522448063,3.910670519,3.733381748,0.086279042,-0.034164675,0.01665584
657.9699707,-0.068763971,-0.016663473,0.042841598,0.363246232,0.389226228,0.372607291,0.116078533,0.364125967,5.904550076,5.411869526,5.3927598,10.92034054,11.47917938,10.5912981,7.327248573,7.425658703,7.279204845,4.006897449,3.799462557,4.500891209,0.060375538,0.05954406,0.096152164
658.9799805,-0.034862641,-0.033646811,0.042063821,0.291203082,0.446888953,0.351253092,0.338882536,0.273142427,5.345192909,6.06808424,6.345594883,10.79684448,10.39277649,9.802868843,7.759123802,7.71781683,6.174258709,3.190403223,3.485643864,4.061910152,0.033838086,0.067937091,0.208599523
660,0.042978957,-0.043282546,0.041505143,0.375772893,0.277585,0.401943952,0.375138551,0.287938029,5.964513779,6.226587296,5.773720741,10.15491104,10.06616879,10.76683807,5.582157135,7.780529022,6.236660957,3.559714079,3.636912107,3.410976887,0.137834787,0.017410381,0.059386954
661,0.102389082,0.025339978,-0.049802862,0.43581748,0.26997155,0.244911298,0.312727153,0.318167359,5.823254108,4.734792709,5.901738644,9.039993286,9.974212646,9.443808556,6.693736076,6.36006546,6.787102222,3.7400105,3.461814404,3.246973991,0.008530167,0.110646777,0.051634222
662,-0.008504558,-0.084968261,-0.042695269,0.324038565,0.21835345,0.227102011,0.404530764,0.172642991,5.062331676,5.600540161,4.638505936,9.437112808,7.956805706,10.19890404,6.217535019,6.231699467,6.636962414,3.06118989,4.370862961,3.941912174,0.09592995,0.060533211,0.033963066
663,0.016867246,0.043154042,0.084502995,0.345746458,0.380119741,0.34797436,0.318326116,0.279317796,5.716622353,5.367066383,4.859326363,9.723923683,9.506637573,9.162878036,6.600491047,6.531814575,5.8199687,3.321366787,3.095447302,3.404580593,0.101813987,0.051328115,0.09246029
664,0.008318844,-0.02600893,0.025155334,0.117605552,0.481984764,0.199010149,0.272988647,0.093674421,5.731993198,5.253690243,5.150371552,8.621786118,8.673071861,9.120905876,6.589501858,5.423832893,5.806516647,3.07986331,3.125969172,2.958825827,0.076742694,-0.051683594,-0.041591454
665,-0.034062848,0.017374987,0,0.347004771,0.325861991,0.48089534,0.116509378,0.312236279,4.961392403,4.890490055,5.623234272,8.773846626,9.118359566,9.060434341,6.517436981,5.411676884,5.464571953,3.497773886,3.424315214,3.229599714,0.025535826,0.086220272,0.085090451
666,0.042629018,0.008660333,0.051010866,0.136264145,0.246056736,0.203884438,0.184256151,0.176189274,4.142572403,4.94101429,5.095799446,8.644579887,8.712718964,8.351633072,5.753269672,5.953402519,5.106786251,3.445038557,2.739288568,2.913208008,0.035149384,0.215796292,0.008395601
667,-0.025508253,0.017495058,-0.058618121,0.477995426,0.2673935,0.061626226,0.125098005,0.166067943,4.763814926,4.501727581,4.922475338,8.872306824,8.062348366,7.74193573,5.542053223,6.146318913,4.994516373,3.336035252,2.874695301,2.617176056,0.111592777,-0.060673825,-0.00865561
668,0.050522912,0,0.108790249,0.281016082,0.30845952,0.061158337,0.22396031,0.187868804,4.587748051,4.189932346,4.426270485,7.954155922,7.530857086,7.909690857,5.852738857,5.333799839,5.123157501,3.273720026,2.497258186,2.428941011,0.042607944,0.017500263,0.103697687
669,0.139096558,0.008598009,0,0.229791135,0.423692882,0.369920194,0.29653731,0.127175763,5.037052155,4.583562851,4.700520515,7.856914043,7.651984215,7.599105358,5.422032356,5.123519421,5.182497025,2.921877623,2.755810261,2.566808939,0.060071915,0.094502531,0.068054408
670,0.052253883,0.052081525,0,0.196611449,0.369111389,0.154588699,0.118292198,0.4688721,4.323050022,4.318274498,4.54940033,7.435870647,6.596488953,7.65083313,4.25587225,5.387452126,5.454144478,2.96701479,2.388800144,3.152212858,0.101576984,0.026244652,-0.042853344
671.0100098,0.077800833,-0.111852005,0.083870098,0.377159894,0.201112241,0.38041985,0.262522757,0.26771912,3.730284929,4.426682472,3.797392845,6.833521366,7.84553051,7.156749725,5.478623867,4.629999638,4.541373253,3.220759392,2.536259413,2.181097746,0,0.018074848,0.033525266
672.0200195,0.075875089,-0.042331629,-0.050800961,0.213179842,0.346644491,0.294936657,0.210439548,0.169439837,3.97074914,3.636210918,4.486217022,6.372736931,7.842010975,7.594157696,5.431621552,4.411315918,4.423494339,3.215107679,2.178167343,2.673774719,0.03371999,0.119997606,0.050173938
673.039978,0.042355292,0.025501097,0.04987365,0.37923187,0.15287663,0.309337556,0.373628616,0.219520435,3.923106909,3.628914356,3.917872906,7.046967983,7.152549744,6.62761879,5.034743309,4.841284752,5.024379253,2.233592033,2.772837877,2.732853174,0.145078436,0.026454095,0
674.0499878,0.026035789,-0.026083101,-0.041779123,0.259275585,0.21140933,0.237083197,0.146338522,0.094718985,3.829866171,3.863538742,4.079755783,7.055728436,6.555565357,6.726754189,4.695439339,3.902464151,4.798398495,2.337043762,2.676265717,2.532936573,0.008613933,0.026157696,-0.033899743
675.0700073,0.083698817,0.051977303,-0.016522644,0.296690613,0.272493482,0.242438942,0.230717957,0.264293134,3.649223804,3.962162495,4.650158882,6.825252533,6.854691029,6.401801109,4.278269291,4.976119995,4.098503113,2.402508736,2.27790451,2.518259525,0.008537012,0,0.05200839
675.9400024,0.042771231,0.017144866,-0.024834642,0.286450863,0.442155629,0.328614324,0.188043833,0.263836533,3.513082981,3.31567812,3.909553051,6.602119923,6.393557072,7.413333893,4.079949856,4.252241611,4.46071434,3.137404442,2.466380835,1.76922369,0.034042843,0.069319882,0.154339522
676.9500122,0,-0.069459513,-0.034742128,0.15569815,0.328197181,0.25249669,0.179660693,0.144822598,3.864651918,3.598290682,4.587925434,6.09766531,5.768942833,6.232615471,4.775362015,4.048093796,3.749034166,1.989684343,1.963037729,1.970792651,0.141558141,0.060365643,-0.034106702
677.9699707,0.034388486,0.04315665,0.067408152,0.217998266,0.296572447,0.396315992,0.1137527,0.384586453,3.932064772,3.131911516,3.201159239,5.430885315,5.662106991,6.435091496,4.640449524,4.2434268,4.397460461,2.104351997,1.842931986,2.338191271,0.01730538,0,0.074857146
678.9799805,-0.025607759,0.034371939,0.050571032,0.12648195,0.276759148,0.017133996,0.125808775,0.263453126,4.39973259,3.359855652,3.650215626,6.569613934,5.71261692,5.548566818,4.115121365,4.240324497,4.047641754,2.083839893,1.940359473,2.340323448,0.051409036,0,0.169793695
680,0.060218159,-0.060106993,0.04985128,0.455944359,0.231932864,0.311672121,0.164184138,0.168388426,3.143897772,3.194355249,3.579369307,6.200169086,5.397135735,5.83202076,3.871218443,4.232016087,4.001402378,2.081951618,2.589953184,1.833710551,0.034008108,0.051825106,0.142881155
681,-0.025621317,-0.017032873,0,0.318401963,0.214514941,0.23316063,0.215442956,0.19508554,3.886753082,3.362631321,3.30943656,5.026664257,5.479310036,5.172012329,3.215461969,3.905338764,3.967850447,1.96599102,1.433224797,1.406893849,0.119637668,-0.008649248,0.189989299
682,0.008345991,0.025896896,0.033502523,0.128701225,0.318145454,0.284306288,0.150621101,0.216318756,2.57140398,3.335365057,2.942345381,5.802946091,5.742489338,5.490411282,3.510444641,3.507368088,4.104260445,1.645409822,1.882278442,2.157788277,0.109717608,-0.04520632,0.085316226
683,-0.016812658,0.008578315,0.041822106,0.184123322,0.357803106,0.21341984,0.156172723,0.109199651,3.477051497,3.381989479,3.176990509,5.942387104,5.080252647,5.170859337,3.336408138,3.373211384,3.044219017,1.475982428,2.149499893,1.890118837,0.084699109,0.077663869,0.094249904
684,0.09263704,0.06101441,0.059255749,0.203431204,0.265408695,0.373326719,0.129497886,0.154175594,3.041483879,2.631735325,2.92397666,4.939916611,5.101199627,5.117743015,3.157219172,3.151419401,3.228631258,2.069839716,1.684394121,1.996244311,0.008544818,0.120343156,0.059055783
685,-0.008392924,0.068836153,0.033433631,0.21629104,0.289669871,0.298620194,0.084158793,0.203583062,2.51599884,2.438759565,2.956052303,4.865340233,4.750776291,4.926837444,3.916870832,2.899296522,3.163909197,1.895417571,1.694150448,1.80754745,0.093329489,0.017429499,0
686,0.050614543,-0.017122407,0.051392745,0.203848302,0.290578425,0.095281817,0.154636517,0.120845921,2.652219057,3.176066875,2.96478796,4.809556961,4.93676424,4.810583115,2.556469679,2.98502326,2.41848278,2.066325665,1.9377352,1.839849472,0.041281376,0.017366087,0.042587623
687,0.016610192,-0.026005773,-0.016884191,0.296343952,0.201413393,0.182645217,0.19963719,0.127935037,2.578998089,3.348373175,2.990344763,3.902850628,4.58333683,4.024896622,2.580633879,2.999644518,3.248153925,2.01812005,1.680686712,1.272973895,0.041835751,0.114080116,0
688,0.109578885,0.026259126,0.091540039,0.163762897,0.087384321,0.330354363,0.543949425,0.050713368,2.474426746,2.426433086,2.862863779,5.047301769,5.25088501,4.333250046,3.515731335,3.249440432,3.044565916,1.886633515,1.689015388,1.619920015,0.059623688,0.157777086,-0.017095625
689,-0.025711348,-0.008576477,-0.025625257,0.273487896,0.151751459,0.341944635,0.222305819,0.218847856,2.473355532,2.412299395,2.516011,4.749636173,4.369112015,4.185320377,2.427496672,3.047490835,3.311344147,1.560935855,1.73392868,1.828365207,-0.016831758,0.149467632,0.077751763
690,0.025382429,0.017202377,0.008500366,0.246955633,0.134056121,0.181087554,0.216889635,0.174657971,2.512758017,2.531984091,2.842557669,4.286001205,4.518455505,4.154753685,2.617823362,2.777896881,3.168101788,1.928541541,1.040438414,1.185020685,0.059566863,0.060890216,0.11124327
690.9799805,0.033808913,0.059323039,0.082662389,0.284154534,0.111900151,0.285808325,0.228541285,0.042463206,2.72470355,2.191548109,2.270639896,4.191446304,4.170473099,4.129399776,2.926008701,2.507669687,3.483363152,1.264136791,1.396795273,1.643586159,0.122351952,0.103094555,0.1029239
691.9699707,-0.016706623,0.008488027,0.016975334,0.19582361,0.193971708,0.19361411,0.20646134,0.108093731,2.560056448,2.287466764,2.222278833,3.770860195,3.909212112,4.074106693,2.664161921,2.206949711,2.420423985,1.197930455,1.322911501,1.841881514,0.051520277,0.017091241,0.11146456
692.9500122,0,0.068898998,-0.016725484,0.16385667,0.075006872,0.188815281,0.15248163,0.228579164,2.361596107,1.933059573,2.914636612,4.521160126,4.388503551,4.408352375,3.011611223,2.577431679,2.832177877,1.327382326,1.805814624,1.602096081,-0.033970851,0.122696161,0.067525938
693.9400024,0.085604712,0,0.008488388,0.173876762,0.266134381,0.095851377,0.119400948,0.110930964,2.005370617,1.899757743,2.299639702,5.066102028,4.634278297,4.189739227,2.744515181,3.166381359,2.577209711,2.104355812,1.450351357,1.666549087,0.068334021,0.120066553,0.008347454
695.0700073,0.025655719,-0.105196722,0.034044292,0.085146964,0.117682666,0.155875191,0.182758093,0.336337954,1.630416274,1.859000683,2.218878269,3.877565622,3.479176044,3.761955023,2.270474672,2.506817341,2.538529634,1.526986599,1.482239127,1.564838171,0.008459807,0.034728251,0.129433081
696.0499878,0.07077454,0.05152249,0,0.219381511,0.288172215,0.139080852,0.137116611,0.275006861,2.045675278,2.106472731,1.978514194,4.2839818,3.880787611,4.205207348,2.578434467,2.305201769,2.480171919,1.424612164,1.459562302,1.59376657,0.067766748,0.069296464,0.083923593
697.039978,0.026180981,0.017220743,-0.04989522,0.285025775,0.17366086,0.232732534,0.393305063,0.159354538,2.506309271,2.029758692,1.813617229,3.31366396,3.352813959,3.303898573,2.172501564,2.58781004,2.871265888,1.111819744,1.507632852,1.5693959,-0.034852009,0.060678557,0.083614141
698.0200195,0.101383895,0.051950302,0.033223696,0.185552225,0.10281191,0.195899725,0.121503525,0.238052726,2.137898684,2.221875191,2.319753408,3.815168619,3.762727022,3.782853842,2.205053091,2.282543182,2.498650551,1.715026855,0.910652936,1.220490575,0.093001232,0.067510545,0.033696696
699.0100098,0.034298845,0.026038501,0.034233678,0.07718432,0.245846048,0.168499097,0.043953724,0.156232372,1.989367604,1.995887399,2.265015364,3.196275473,3.463247776,3.344767809,1.625540733,1.942669988,2.22631979,1.45502758,1.324053407,1.397382975,0.051967401,0.085231148,-0.017050879
700,0.069249079,0.05976164,0.11874067,0.11267899,0.22659561,0.232786715,0.217218161,0.101704396,2.037693024,2.19672513,1.731945515,2.693136454,3.479053974,2.975682974,2.394768476,2.219850063,2.304069757,1.394807577,1.25650835,1.447744012,0.034005798,0.04998209,0.042228661